2.000000000000000000e+00,-2.979969200970760679e-01,4.368462718124521693e+00,7.405626512673829653e-02
2.000000000000000000e+00,-4.276278571512547866e-01,5.210653710611777178e+00,-7.286504179002281090e-01
0.000000000000000000e+00,-2.009627551303329873e-01,4.026334785463344113e-01,-7.950986544047617954e-01
1.000000000000000000e+00,5.418280055205840107e+00,2.302847010730996402e+00,-8.067544899768442912e-01
2.000000000000000000e+00,-7.220189312458236142e-01,4.820821106640617693e+00,-2.133755165442286772e-01
2.000000000000000000e+00,-1.347509046418253975e+00,6.370877806037350766e+00,-8.455817776632170713e-01
2.000000000000000000e+00,-1.474073039895148929e+00,7.939471905677935482e+00,5.969861689343286537e-02
0.000000000000000000e+00,-2.143051403243638464e-01,-9.055089624793812020e-02,-1.008128274334857855e+00
2.000000000000000000e+00,4.309708068367567035e-01,4.359956862033969927e+00,6.788527450110196648e-01
0.000000000000000000e+00,1.194802318542308894e+00,-1.929032167989996438e+00,4.296941873311123095e-01
2.000000000000000000e+00,1.477694247041004549e-01,7.458227013084139045e+00,7.477747710549897953e-01
1.000000000000000000e+00,5.191577539846170097e+00,-5.354633257163388810e-02,-5.522633625602543228e-01
1.000000000000000000e+00,4.385777243165303929e+00,-5.455985028706061835e-01,4.682743223414753686e-01
0.000000000000000000e+00,-9.054198112471011362e-01,-5.211063241167123161e-01,-2.684225455236540214e-01
2.000000000000000000e+00,-4.521693087564225555e-02,3.348536384484314787e+00,-1.750405769675796641e+00
1.000000000000000000e+00,5.306711936777809946e+00,8.766010353743614036e-01,-2.238835851479246408e-01
2.000000000000000000e+00,2.210174153800112951e-01,5.754744968793229276e+00,2.566162425388957002e-01
2.000000000000000000e+00,8.051014005394566131e-02,6.723690607725226975e+00,5.837468785376741520e-01
2.000000000000000000e+00,6.376090423538307572e-01,4.690228713866705590e+00,-6.484325316005747908e-01
0.000000000000000000e+00,7.362442883444203501e-01,1.051644141959459100e+00,-1.532545444754203734e+00
1.000000000000000000e+00,5.358163578659606685e+00,-4.769863575467716069e-03,-6.281044802501841717e-01
1.000000000000000000e+00,6.381618442687289061e+00,1.048230335989343898e+00,1.137018044455700316e+00
0.000000000000000000e+00,-1.065447364135421848e+00,9.715649798704883988e-01,-1.193528299979193630e+00
0.000000000000000000e+00,-6.029237853830805571e-01,-6.980241129479126672e-01,8.039836511654839535e-02
2.000000000000000000e+00,6.714530440211066709e-02,4.103109501490291855e+00,-1.128254152583233028e+00
0.000000000000000000e+00,-2.428202946928638417e-01,1.898093906724422630e-02,6.096388625777795500e-01
0.000000000000000000e+00,1.025249726034907910e-01,1.100736785056181999e+00,1.988612845432279411e-02
1.000000000000000000e+00,4.106418228298123196e+00,1.609946994206539639e+00,3.077700698083253306e-01
0.000000000000000000e+00,-1.007500809089326294e-01,1.797377605281989199e+00,-6.686117192034128909e-01
1.000000000000000000e+00,4.148460278512493105e+00,-1.422349839479026268e-01,2.923284591152635059e-01
1.000000000000000000e+00,6.028961523955333135e+00,1.221300421015886623e-01,3.938707140580044452e-01
0.000000000000000000e+00,-2.178841100256169450e-01,-3.419486914327293792e-01,-1.548884828306293260e+00
2.000000000000000000e+00,1.237422134411037655e+00,5.102372453958616383e+00,-9.547314170966102465e-01
1.000000000000000000e+00,5.419189239382041556e+00,2.983641808215178881e-01,-8.041369329516319109e-01
0.000000000000000000e+00,1.554660845325850360e-01,-1.407268975454128324e+00,1.946917329567083854e-01
2.000000000000000000e+00,1.560021008175712209e+00,7.107978544317013814e+00,-1.153606885137359317e-01
0.000000000000000000e+00,-9.859234483878379640e-01,8.834031992667659150e-01,-4.736513856972075498e-01
1.000000000000000000e+00,5.256439036900270700e+00,-5.464913300205175295e-01,-4.319717940769000064e-01
1.000000000000000000e+00,4.604875081573881701e+00,5.904348391844315147e-01,-2.968416926828755797e-01
2.000000000000000000e+00,-2.193679921993746174e+00,4.023639387002917012e+00,-1.440452285828734080e+00
0.000000000000000000e+00,4.060578879197714736e-02,4.740872136683501048e-01,-5.586700816627864219e-01
2.000000000000000000e+00,-1.416702801252730959e+00,4.562657225979850573e+00,6.549510434205665366e-01
0.000000000000000000e+00,-9.386062413211513356e-01,7.941719377220737286e-01,-8.314870631226345399e-01
2.000000000000000000e+00,-2.385132308781280075e-01,3.851226626653889262e+00,1.724969380679056918e+00
1.000000000000000000e+00,3.763943380049131981e+00,-1.650295793175372561e+00,-5.237789098104509433e-01
2.000000000000000000e+00,2.630836982352586784e-01,5.723781743346147977e+00,-5.389874214777350125e-02
2.000000000000000000e+00,-3.881010621727873922e-01,5.639253912069089658e+00,3.971099487632638592e-02
1.000000000000000000e+00,5.055431806665637851e+00,8.517021500770348419e-02,5.184542369892032321e-01
2.000000000000000000e+00,2.590482291127891301e-01,4.369519210914230456e+00,1.020237956079096175e+00
0.000000000000000000e+00,-1.621415123969362215e-01,2.222211114323941750e-01,-1.159221016108074043e+00
1.000000000000000000e+00,6.637015190878451598e+00,2.909617419327278354e-01,4.391520349464634460e-02
0.000000000000000000e+00,-4.721001624137989849e-01,3.474491416633527785e-01,-1.478927431382216273e+00
2.000000000000000000e+00,-6.964092609040642978e-01,6.820997386322444456e+00,-4.564203268354057874e-01
2.000000000000000000e+00,-5.673187844659193235e-01,4.788725208785027831e+00,3.660051224409562320e-01
0.000000000000000000e+00,1.589878545225473783e+00,1.669821303537650792e+00,-3.475977927609741336e-01
2.000000000000000000e+00,7.571654977729788127e-01,4.799576662722167875e+00,1.130516322010706842e+00
0.000000000000000000e+00,1.568837244128609587e+00,1.953530111961927773e-01,1.214682015687594818e+00
2.000000000000000000e+00,8.679104079770260105e-01,6.118334029664842966e+00,1.585961022434575263e+00
0.000000000000000000e+00,7.106155766367976134e-02,5.092762734193245072e-02,2.439122877700078962e-01
0.000000000000000000e+00,-1.172089085591921043e+00,4.013204969338832195e-01,1.169568871242755437e-01
2.000000000000000000e+00,4.521017839274238392e-01,4.242644970603522303e+00,1.644503827024696163e-01
2.000000000000000000e+00,1.722509035248777742e+00,6.953429403864548775e+00,4.132814046102974426e-01
0.000000000000000000e+00,4.267936233698674253e-01,1.360711080699613440e+00,-4.667084478073084131e-01
2.000000000000000000e+00,3.816592447503829866e-01,6.195947639223491343e+00,1.323018797483429987e+00
2.000000000000000000e+00,3.931386865604598602e-01,6.412043242392738485e+00,-2.466624931068608362e-01
1.000000000000000000e+00,6.798156321806189339e+00,-1.739819261489663038e+00,4.016171312061091458e-01
1.000000000000000000e+00,4.833545691156492907e+00,-9.328298493172552941e-02,-5.516557812300214581e-01
1.000000000000000000e+00,4.892815069720316323e+00,-4.923600898655001723e-01,7.177605875922838941e-01
0.000000000000000000e+00,-3.976497616551186165e-01,-1.335869474978359950e+00,1.333428092101567763e+00
0.000000000000000000e+00,1.199636846321953804e-01,-9.451829240417766176e-01,-2.577536437664506019e-01
0.000000000000000000e+00,4.077740345753683854e-02,-1.033361242827942172e+00,1.396944800699949196e+00
1.000000000000000000e+00,5.680979410567120524e+00,-1.805200281661310635e+00,1.659097946045069882e+00
0.000000000000000000e+00,1.020073235423525571e+00,-7.469933918467819289e-02,5.581350083440547033e-02
0.000000000000000000e+00,8.248099337877866644e-01,2.018911089885607080e+00,-3.465539408955047307e-01
2.000000000000000000e+00,-5.277405561339910678e-01,2.993361771507379476e+00,-1.983594548366977683e+00
