1.000000000000000000e+00,5.051606638734214449e+00,-6.998219699809974381e-01,1.112179444591582911e+00
1.000000000000000000e+00,3.162557814978909754e+00,-1.295978812905486333e+00,-8.224456958069030488e-02
1.000000000000000000e+00,6.028528742703589849e+00,1.433381062069929657e+00,-2.293294906180955509e-02
2.000000000000000000e+00,1.359228612138136727e+00,5.082724035740855406e+00,-1.729975251509579259e-01
2.000000000000000000e+00,6.889864395468157099e-01,7.066525566045831930e+00,-4.032199257493096489e-01
2.000000000000000000e+00,-6.584265034016989482e-01,6.318315518526616437e+00,-2.212688357845611353e-01
0.000000000000000000e+00,-1.037824902436712105e+00,6.721427444852514643e-01,-1.137138863960699825e-01
2.000000000000000000e+00,9.834715771200693846e-01,5.797249969901706379e+00,-1.701918242227832723e+00
0.000000000000000000e+00,4.894703507852452562e-01,-2.638321374854905518e-02,-3.929559819745334082e-01
2.000000000000000000e+00,8.601732148669577471e-02,6.579716956596153743e+00,-2.366069558361150460e-01
1.000000000000000000e+00,4.637941325598733400e+00,1.060399139791426304e+00,-1.702506910252409023e-01
0.000000000000000000e+00,-3.421688558064709396e-01,-5.499891072685951787e-01,9.919965799094725423e-01
1.000000000000000000e+00,4.601946860623250757e+00,-2.537216329713474661e+00,7.567506273167733388e-01
2.000000000000000000e+00,-8.176282014729306935e-01,3.696643467117868731e+00,-2.801881209955305319e-01
0.000000000000000000e+00,1.955144211694848977e+00,-1.116021014423546759e-01,1.202267779159814781e-01
2.000000000000000000e+00,1.606524229535490234e+00,6.188378452276191766e+00,-9.837794762917182953e-03
2.000000000000000000e+00,9.028299663902911165e-01,3.269924753035672982e+00,2.016793772039198462e-01
1.000000000000000000e+00,6.447944574718755817e+00,-1.290029851595261956e+00,-8.341309555921961882e-01
0.000000000000000000e+00,-6.889053441697763347e-01,6.771006134846874192e-01,-7.890014370076918471e-02
0.000000000000000000e+00,-9.548814989639013984e-01,-1.339432936942794861e-01,-1.105766985007482273e+00
2.000000000000000000e+00,-1.691415852721817714e+00,5.135502478842266072e+00,-1.629256122468180523e+00
1.000000000000000000e+00,5.447516739856628654e+00,2.422686102930051710e-01,3.194188246330736392e-01
2.000000000000000000e+00,2.946925071829243140e-02,3.735794001270628328e+00,-1.269158516265384451e+00
1.000000000000000000e+00,5.205434909994963277e+00,-1.195971511336421989e+00,1.466475659751956817e+00
0.000000000000000000e+00,8.973956378735395978e-01,1.418911734369550759e+00,8.618119600728828544e-01
2.000000000000000000e+00,-2.327781897937802047e-01,4.983481940101511576e+00,-1.153699264611114828e+00
